scenario,path_checkpoint,delay_rmse,power_rmse,phase_rmse,az_rmse,el_rmse,path_length_rmse,ch_nmse_log,avg_ch_score,avg_ch_nmse_dB
city_47_chicago_3p5,/home/blessedg/Pathformer/checkpoints2/noise_enc_direct_city_35_san_francisco_3p5_interacaction_all_inter_str_dec_all_repeat_best_model_checkpoint.pth,0.2143167371881761,11.248299279894509,96.90888233063198,44.153709229695494,4.731393734373883,2.9033114531341697,0.14169929430748043,0.023764935899753873,1.4169929430748043
city_47_chicago_3p5,/home/blessedg/Pathformer/checkpoints2/noise_enc_direct_city_47_chicago_3p5_interacaction_all_inter_str_dec_all_repeat_best_model_checkpoint.pth,0.0584021726167867,5.4691425850281705,97.65796634596035,15.704719680305367,2.137089335870656,1.743808693843694,0.07918871006105134,0.044801378605476054,0.7918871006105135
city_47_chicago_3p5,/home/blessedg/Pathformer/checkpoints2/delay_only_enc_direct_city_47_chicago_3p5_interacaction_all_inter_str_dec_all_repeat_best_model_checkpoint.pth,delay,0.533712945786957,88.19668964962987,95.8526229989727,111.44077707464196,7.428397866119698,3.7895953010677306,8.79025870171497,0.0,87.9025870171497
city_47_chicago_3p5,/home/blessedg/Pathformer/checkpoints2/noise_enc_direct_city_47_chicago_3p5_interacaction_all_inter_str_dec_all_repeat_best_model_checkpoint.pth,delay,0.0584021726167867,5.4691425850281705,97.65796634596035,15.704719680305367,2.137089335870656,1.743808693843694,0.08002785296185333,0.044634644067275464,0.8002785296185333
city_47_chicago_3p5,/home/blessedg/Pathformer/checkpoints2/noise_enc_direct_city_47_chicago_3p5_interacaction_all_inter_str_dec_all_repeat_best_model_checkpoint.pth,phase,0.0584021726167867,5.4691425850281705,97.65796634596035,15.704719680305367,2.137089335870656,1.743808693843694,-0.44656879398501703,0.23781726450459661,-4.465687939850171
city_47_chicago_3p5,/home/blessedg/Pathformer/checkpoints2/noise_enc_direct_city_47_chicago_3p5_interacaction_all_inter_str_dec_all_repeat_best_model_checkpoint.pth,"delay,phase",0.0584021726167867,5.4691425850281705,97.65796634596035,15.704719680305367,2.137089335870656,1.743808693843694,-0.45505398530085994,0.2421657582778921,-4.5505398530086
city_47_chicago_3p5,/home/blessedg/Pathformer/checkpoints2/noise_enc_direct_city_47_chicago_3p5_interacaction_all_inter_str_dec_all_repeat_best_model_checkpoint.pth,"delay,phase,power",0.0584021726167867,5.4691425850281705,97.65796634596035,15.704719680305367,2.137089335870656,1.743808693843694,-1.1230394876543455,0.5180567651556797,-11.230394876543455
city_47_chicago_3p5,/home/blessedg/Pathformer/checkpoints2/noise_enc_direct_city_47_chicago_3p5_interacaction_all_inter_str_dec_all_repeat_best_model_checkpoint.pth,"phase,power",0.0584021726167867,5.4691425850281705,97.65796634596035,15.704719680305367,2.137089335870656,1.743808693843694,-0.9640318772070372,0.47657338639617186,-9.640318772070371
