scenario,delay_rmse,power_rmse,phase_rmse,path_length_rmse,delay_mae,power_mae,phase_mae,path_length_mae,best_val_loss
city_47_chicago_3p5,0.07966252428095019,3.5241087556440873,97.5782521650211,3.9742931744913146,0.06832665151276758,3.0726675641529324,91.93319621172266,3.9742931744913146,0.6289320230484009
city_23_beijing_3p5,0.2761299775536984,6.770033506470359,101.8529866928772,3.6350736255193454,0.23372386227281422,5.930443528046885,90.21729237868823,3.6350736255193454,0.9813294005062845
city_91_xiangyang_3p5,0.23254168866083938,7.925343242105506,102.64771903370726,6.243136358962063,0.20885728917436336,6.594916608981088,90.1035027218832,6.243136358962063,0.8020195358699852
city_17_seattle_3p5_s,0.15673950667083525,12.028775112502142,84.76468649925893,3.197884979348265,0.13018940112566552,9.741333152998587,65.74650512082148,3.197884979348265,0.7853300706395563
city_12_fortworth_3p5,0.08015335453863008,5.828585505603086,101.14935591724853,2.6789319553336663,0.0648003056658344,4.935148893344337,89.92709022235195,2.6789319553336663,0.7514428562588162
city_92_sãopaulo_3p5,0.2584602002960005,7.9146531461020055,102.46871689346723,6.214331026324902,0.21966251438623555,6.5163027384924845,89.71520928726753,6.214331026324902,0.8352438180577794
city_35_san_francisco_3p5,0.07883785108557646,3.0377826502246665,99.44149034225835,3.619313301945484,0.06550396848486456,2.641060384796784,91.43452972243317,3.619313301945484,0.5890061378479003
city_10_florida_villa_7gp_1758095156175,0.7328230047154994,8.727021365317087,95.57753534317017,26.734473648501766,0.6631077368935895,7.883945223641774,74.42539722503177,26.734473648501766,1.7249820232391357
city_19_oklahoma_3p5_s,0.21855259009390707,5.931852194804564,80.38914908171793,2.905309754957583,0.1662164014792747,4.938116376801413,57.79709522457906,2.905309754957583,0.7182409576255909
city_47_chicago_3p5,0.09316557363369952,4.1052460686118595,96.14841383304994,25.77461586522814,2.53066979569861,0.049929094758495725,0.08118878702275631,3.7012977629947486,90.96680379175692,20.84229311440437,2.0350333649534473,0.049929094758495725,0.5585559460851881
city_23_beijing_3p5,0.3047991947177342,11.354197156150855,101.81249978812993,72.08610788570158,7.837098257937294,0.6174632764106242,0.25092708950215775,9.741778868355873,90.17159991619187,58.70418791175212,6.412437950781284,0.6174632764106242,0.7431662157177925
city_47_chicago_3p5,0.09445599930749295,4.155040268728518,96.08920532011031,24.413322805395016,2.494999120344058,0.05872707532206105,0.08256135163469133,3.7605854527819593,90.7837276924936,19.543749765812652,2.0193253795949864,0.05872707532206105,0.5626597166061401
city_23_beijing_3p5,0.3067503954312728,11.920435572139988,101.9008294031453,72.7952025354977,8.060944979071682,0.621915225761334,0.2534298939781141,10.219463715153113,90.39667816079226,59.58115538877355,6.603159413215973,0.621915225761334,0.7543807178735733
city_91_xiangyang_3p5,0.24174928521838526,11.663738340132856,102.49251047392093,48.70235651055569,7.500898129695342,0.32923900893769154,0.21499935430770642,10.535749758761627,90.01923822202758,38.39121414060363,5.922022447449829,0.32923900893769154,0.6280407126133258
city_47_chicago_3p5,0.07974568887458576,3.3553008454536086,97.52682660394977,17.661809783804998,2.4569051019211336,3.975122081292011,0.06871775945434443,2.9467775579297792,92.05153465676383,13.818797911233274,2.0964397592902224,3.975122081292011,0.6339064743783739
city_23_beijing_3p5,0.27678120802826917,6.4548372847887565,102.05195118651838,63.31406080964983,7.1360601852083905,3.65066350345732,0.23322335298191846,5.683657551452817,90.36814387755055,51.00113910672977,5.810070660261924,3.65066350345732,0.975172746512625
city_91_xiangyang_3p5,0.23222353577701374,7.861864728085894,102.50918607323683,38.917788098513846,6.756803110282471,6.203715130440721,0.20824264353395777,6.5191765829892185,89.9703128365694,30.101863744678106,5.418921296365271,6.203715130440721,0.8007600647169393
city_17_seattle_3p5_s,0.15466505243967904,12.09847412840079,85.28250644879336,43.52468613595639,11.361079874761227,3.2212608439499775,0.12756262171857907,9.930054621496579,66.38861986161413,33.43790639141472,8.713664731114628,3.2212608439499775,0.7781703595845204
city_12_fortworth_3p5,0.08168503362998311,6.002516337841857,101.31261714310678,38.1034179077384,4.2665589697348825,2.717128799067416,0.06659685764952385,5.085065356776395,90.09749878305598,29.139890613061514,3.3200088893235833,2.717128799067416,0.7564770013858111
city_92_sãopaulo_3p5,0.25839085575449966,7.783356144362461,102.54006601721109,43.26025893379384,6.629182056445087,6.2716482069090995,0.2193040679657912,6.4311657100026425,89.78342190183449,33.531561258725766,5.3452342939851425,6.2716482069090995,0.8366817656458388
city_35_san_francisco_3p5,0.08114986785642177,3.0649219509299876,99.15417348855365,12.979478573846606,2.656395958833792,3.6083104859417783,0.06790573307486103,2.6839126576628307,90.89177216217581,9.493098862851616,2.2066044184987526,3.6083104859417783,0.5865179472499423
city_10_florida_villa_7gp_1758095156175,0.7352527505821652,9.01354610333367,98.30633648463657,53.73369645859514,2.448927920394474,26.69197792190881,0.6652722349597349,8.188240570870656,76.4811699602339,45.501291240207735,2.181913157777181,26.69197792190881,1.7334347168604534
city_19_oklahoma_3p5_s,0.22054819717603494,6.955256637391681,82.53152166748609,49.315751155961806,10.2458025530131,2.914701858083522,0.16876910853600507,5.860388959460072,60.0875394383556,37.62206380127685,7.263783847259234,2.914701858083522,0.7476407846395117
